"FMID","MarketName","xf","yf"
1006113,"Milton-Freewater Farmers Market",-118.382000,45.924400
1002191,"Milwaukee Asian Farmers Market",-88.005035,43.132956
1001528,"Milwaukee County Winter Farmers' Market",-87.945707,43.026242
1001158,"Milwaukie Sunday Farmers Market",-122.642000,45.445100
1005392,"Mimbres Valley Farmers' Market",-107.940000,32.802100
1007409,"Minden Farmers Market",-119.766000,38.954100
1007759,"Minden Farmers Market",-98.946300,40.499400
1008219,"Mineral County Farmers' Market-- Keyser Assembly of God",-79.007519,39.401158
1006416,"Mineral Farmer's Market",-77.907497,38.012293
1000811,"Mineral Farmers Market Louisa County",-77.907800,38.010200
1002885,"Mineral Point Market",-90.186725,42.863194
1008195,"Minerva Farmers' Market",-81.102595,40.727935
1000800,"Mini-Cassia Farmers' Market",-113.761000,42.547600
1005169,"Minneapolis Farmers Market",-93.286711,44.980874
1005170,"Minneapolis Farmers Market",-93.271093,44.978263
1004943,"Minnetonka Farmers' Market",-93.466228,44.940433
1000688,"Minnetrista's Farmers Market",-85.396900,40.227500
20227,"Minocqua Farmers' Market",-89.711500,45.869100
1004490,"Minot Farmers Market",-101.316000,48.240100
1001605,"Mint Hill Farmers Market",-80.654800,35.185000
1006222,"Mint Plaza FM",-122.408000,37.782600
1000364,"Miranda Farmers Market",-123.824000,40.237000
1006591,"Mission Bay at UCSF Farmers' Market",-122.389363,37.768749
1003490,"Mission Community Market",-122.414942,37.755668
1008292,"Mission Hill Farmers Market: Brigham Circle",-71.105203,42.334133
1005091,"Mississippi Band of Choctaw Indians - Choctaw Farmers Market",-89.284700,33.391400
1005740,"Mississippi Farmers Market",-90.175748,32.303579
1006632,"Missoula Farmers Market",-114.036000,46.636800
1008621,"Missouri Farmers' Market",-89.668408,36.176303
1003604,"MISSOURI RIVER LANDING FARMER'S MARKET",-110.668354,47.816568
1005623,"Mitchell Street Farmers' Market",-87.937200,43.012600
1008268,"Moab Farmers' Market",-109.552726,38.577435
1003727,"Moberly Farmers' Market",-92.436300,39.420600
1003127,"MOCKINGBIRD FARMERS MARKET",-87.324400,31.526900
1002304,"Modesto Certified Farmers Market",-120.992563,37.643550
1002307,"Mohawk Farmers Market",-74.377823,42.954056
1002731,"Mohawk Valley Farmers Market",-73.967626,40.767151
1004339,"Mokena French Market",-87.889300,41.530300
20228,"Molokai Farmers' Market",-157.017000,21.091900
1001115,"Momence Farmer's Market",-87.662760,41.164156
20229,"Momma's Organic Market - Peoria Farmers Market at Park West",-112.269000,33.553100
20230,"Momma's Organic Market -North Peoria/Sun City Farmers Market",-112.299000,33.670500
1002679,"Moncks Corner Farmers Market",-80.008900,33.192600
1001104,"Monday Farmers Market",-95.696124,39.050413
1006965,"Monett Farmers Market",-93.923100,36.919800
1002455,"Monmouth Farmers Market",-90.648200,40.914000
1001458,"Monona Farmers Market",-91.389800,43.044700
1007398,"Monona Farmers Market",-89.317500,43.046600
1003572,"Monongahela Farmers Market",-79.931300,40.204800
1006547,"Monroe County Farmer's Market",-83.395100,41.919642
1000610,"Monroe County Farmers Market",-75.194100,40.985400
1001243,"Monroe County Farmers Market",-92.804100,41.027000
1008812,"Monroe County Farmers Market",-85.683365,36.724581
1002430,"Monroe County Farmers Market-Columbia IL",-90.146300,38.323300
1002431,"Monroe County Farmers Market-Waterloo IL",-90.204800,38.440300
1001392,"Monroe County Farmers' Market",-92.001300,39.480900
1008128,"Monroe Farm Market",-80.547387,37.588312
1000581,"Monroe Farmers Market",-83.713118,33.794201
1003889,"Monroe Farmers Market",-74.200308,41.344566
1006938,"Monroe Farmers Market",-89.854200,30.752600
1007760,"Monroe Farmers’ Market",-73.207671,41.332370
1006043,"Monroe Village Farmers' Market",-77.588489,43.143561
1002882,"Monrovia Farmers Market",-118.001000,34.144800
1004396,"Monson Farmers' Market",-72.320487,42.103508
1006533,"Montague Farmers Market",-86.357400,43.416200
1004221,"Montana Co-op",-114.103734,47.528729
1001462,"Montavilla Farmers Market",-122.584484,45.519128
1006830,"Montclair Farmers Market",-117.690000,34.075100
1007355,"Montclair Farmers' Market",-122.210535,37.826231
1002982,"Monte Vista Main Street Presents Sunflower Market",-106.152000,37.580500
1005736,"Montecito Coast Village Farmers Market",-119.645000,34.421100
1004563,"Montefiore Medical Center Farmers Market_Friday",-73.860300,40.894300
1004564,"Montefiore Medical Center Farmers Market_Thursday",-73.878900,40.880400
1002536,"Monterey Bay Certified Farmers Markets",-121.894688,36.585279
1002537,"Monterey Bay Certified Farmers Markets",-121.881760,36.601350
1008450,"Monterey Bay Certified Farmers Markets",-121.906985,36.540192
1005575,"Monterey Park CFM",-118.121000,34.062500
1004297,"MONTEVALLO FARMERS MARKET",-86.863000,33.100300
1004492,"montevideo farmers' market",-95.727100,44.947760
1000493,"Montezuma Winery Farmers Market",-76.767311,42.949952
1008515,"Montford Farmers Market",-82.561093,35.596972
1004469,"Montgomery County Farmers Market",-93.578100,34.537600
1004491,"Montgomery County Farmers Market",-87.266500,36.514500
1007337,"Montgomery County Farmers' Market",-83.955288,38.045455
1006263,"Montgomery County Farmers' Market Association",-79.895130,35.362760
1004227,"Montgomery Curb Market",-86.295200,32.380300
1000745,"Montgomery Farm Women's Cooperative Market",-77.092320,38.981050
1002898,"Montgomery Farmers Market",-74.649800,40.403300
1005627,"Montgomery Farmers' Market",-84.353152,39.230508
1000491,"Montgomery State Farmers Market",-86.262700,32.407200
1004509,"Montgomery Village Farmers Market",-77.201500,39.172600
1003060,"Monticello Farmers Market",-91.185000,42.236300
1008852,"Monticello Farmers' Market",-93.799239,45.302010
1004561,"Monticello Main Street Farmers Market",-88.571800,40.026100
1002538,"Monticello Old Jail Market",-83.869284,30.546589
1001930,"Montoursville Outdoor Growers Market",-76.920500,41.254200
1006269,"Montpelier Farmers Market",-76.722304,38.864465
1000008,"Montrose Farmers Market",-107.863360,38.478388
1002376,"Montrose Harvest Market Farmers Market",-119.713000,34.422200
1000647,"Montrose Riverfront, Inc. Farmers Market",-91.415900,40.534000
1006304,"Monument Hill Farmers' Market",-104.871120,39.089450
1004450,"Monument Market",-77.468700,37.558800
1005157,"Moon Farmers Market",-80.184200,40.491600
1007031,"Moore County Farmers Market",-79.460100,35.207200
1007189,"Moore County Farmers Market",-101.966000,35.850300
1003822,"Moore Square Farmers Market",-78.639423,35.774390
1005384,"Mooresville Rotary Club Farmers Market",-80.811900,35.580800
1003159,"Mora Area Farmers' Market",-93.289504,45.876311
1001710,"Mora Valley Farmers market",-105.337664,35.976119
1002743,"Moraga Farmers Market",-122.127156,37.835056
1001592,"Moravia Farmers Market",-76.421304,42.711958
1004869,"Moravia Garden Club Farmers Market",-92.813526,40.890850
1000854,"Morehead City Curb Market",-76.719800,34.721000
1008338,"Moreland Farmers Market",-122.651727,45.473678
1005814,"Moreno Valley Farmers Market",-117.272000,33.936300
1004781,"Moreno Valley Farmers' Market",-105.271168,36.552741
1000192,"Morgan County Farmer's Market",-81.848100,39.647900
1007434,"Morgan County Farmers Market",-84.586300,36.103400
1001074,"Morgan County Farmers' Market",-86.381035,39.617309
1001075,"Morgan County Farmers' Market",-86.428590,39.427860
1002744,"Morgan Hill Farmers Market",-121.650732,37.129033
1006775,"MORGAN LOG HOUSE FARM MARKET",-75.312328,40.245364
1006199,"Morgan Park (Chicago) Farmers Market",-87.554400,41.716200
1002796,"Morgan's Grove Market",-77.825400,39.420400
1001702,"Morganton Farmer's Market",-81.688488,35.746627
1001703,"Morganton Farmer's Market",-81.681560,35.743060
1002844,"Morgantown Farmers Market",-79.953790,39.632704
1002845,"Morgantown Farmers Market",-79.953795,39.630486
1004968,"Morningside Farmers Market",-84.352300,33.792200
1007685,"Morningside Park Farmers Market",-73.959650,40.801160
1002432,"Morningstar Marketplace",-76.851600,39.928700
1000580,"Morrill Farmer's Market",-103.912897,41.962937
1008816,"Morris Area Farmers Market",-95.911741,45.589632
1004481,"Morris Farmers Market",-75.244400,42.548900
1007490,"Morris Farmers' Market",-73.198967,41.683750
1005516,"Morris Plans Farmers Market",-74.478456,40.829838
1003620,"Morrison Farmers' Market",-89.965028,41.809316
1001351,"Morristown Farmers Market",-83.310200,36.223800
1003472,"Morristown Farmers Market",-74.478142,40.796528
1004631,"Morrisville Farmers Market",-72.605000,44.549900
1001008,"Morrisville Winter Farmers Market",-75.640100,42.898500
1007853,"Morro Bay Bay Fisherman's Wharf CFM",-120.850000,35.366500
1001891,"Morro Bay Thursday CFM",-120.859000,35.390400
1005501,"Morton Farmers Market",-89.462593,40.609033
1005131,"Morton Grove Farmers' Market",-87.781759,42.041373
1000305,"Moscow Farmers Market",-117.001000,46.731700
1001206,"Moscow Food Co-op Tuesday Growers Market",-117.000500,46.730740
1007762,"Mosier Farmers' Market",-121.399000,45.683200
1005559,"Mosinee Farmers Market",-89.758634,44.590495
1008622,"Mother Earth Market",-93.567479,39.201794
1005258,"Mother Waldron Park (People's Open Market)",-157.858815,21.299711
1002807,"Mothers Moon Farmstand",-69.380100,44.533800
1007236,"Mount Airy Farmers Market",-77.154641,39.375268
1001988,"Mount Airy Farmers' Market",-80.609000,36.498000
1004494,"Mount Clemens Farmers Market",-82.869510,42.598370
1008207,"Mount Clemens Farmers Market Downtown",-82.880351,42.599381
1006205,"Mount Eden Farmer's Market",-73.868600,40.853800
1000535,"Mount Elgon Farmers Market",-118.985000,35.361500
1004304,"Mount Holly Farmers Market",-81.015626,35.294939
1006133,"Mount Holly Farmers Market",-72.821297,43.414883
1000840,"Mount Hope Farmers Market",-71.256882,41.669478
1005584,"Mount Jackson Farmers Market",-78.643629,38.746076
1005044,"Mount Joy Farmers Market",-76.498600,40.109400
20231,"Mount Kisco Farmers Market",-73.726900,41.207700
1005895,"MOUNT LAUREL FARMERS MARKET",-86.630200,33.407500
1001338,"Mount Morris Farmers Market",-89.435700,42.048500
1001340,"Mount Morris Farmers Market",-77.872600,42.724200
1001341,"Mount Morris Village Farmers Market",-77.704600,42.559500
1004717,"Mount Pleasant Farmers Market",-79.873400,32.790700
1004964,"Mount Pleasant Farmers Market",-91.547000,40.957600
1004965,"Mount Pleasant Farmers Market",-91.537056,40.974455
1007276,"Mount Pleasant Farmers' Market",-77.038689,38.931476
1005649,"Mount Rainier Farmers Market",-76.960300,38.936500
1000073,"Mount Sinai Hospital Greenmarket",-73.952000,40.788900
1002673,"Mount Vernon (Iowa) Farmers' Market",-91.415800,41.921604
1002072,"Mount Vernon Farmers Market",-77.075400,38.743300
1004371,"Mount Vernon Farmers Market - During Festivals",-95.221623,33.189485
1004370,"Mount Vernon Farmers Market - Non Festival Days",-95.221391,33.188902
1007192,"Mount Vernon Farmers Market I",-122.339000,48.419700
1007193,"Mount Vernon Farmers Market II",-122.333000,48.425100
1008623,"Mount Vernon Farmers' Market",-93.818540,37.103667
1005390,"Mount Vernon Fresh Connect Farmers' Market",-73.834305,40.913253
1006701,"Mountain Certified Market",-121.883547,40.491022
1002989,"Mountain City Farmers Market",-81.799800,36.459600
1000585,"Mountain Fresh Oakland Farmers Market",-79.409739,39.408311
1001006,"Mountain Grove Farmers' Market Association",-92.263726,37.129849
1001736,"Mountain Home Farmers Market",-115.696000,43.131600
1002249,"Mountain Home Farmers Market",-92.372400,36.338500
1005020,"Mountain Lakes Market",-77.278300,40.201700
1003857,"Mountain Market and Art Walk",-110.271000,34.346400
1003573,"Mountain Valley Farmers Market",-83.817953,35.046200
1002745,"Mountain View Farmers' Market",-122.074177,37.393380
1008624,"Mountain View Farmers' Market",-91.703172,36.992413
1001844,"Mountain View Sunday Growers' Market",-106.772518,32.296873
1004787,"Mountainair Farmers' & Gardeners' Market",-106.243286,34.520843
1007549,"Moville Farmers Market",-96.073800,42.488800
1008744,"moxham farmers market",-78.908268,40.297863
20232,"MRC Farmers' Market",-81.342600,40.812900
20233,"Mt Gilead Farmer's Market",-82.825700,40.548700
1006492,"Mt Laurel Farmers Market",-86.630300,33.407700
1002818,"Mt Lebanon Lions Farmers Market",-80.047800,40.374100
20234,"Mt. Airy Main Street Farmers Market",-80.607700,36.515000
20235,"Mt. Carmel Farmers Market - Ohio Valley Fruit & Vegetable Growers Assoc.",-84.296900,39.096500
1005499,"Mt. Carroll Farmers Market",-89.978700,42.101300
1005391,"Mt. Hope Auction",-81.800000,40.624000
20236,"Mt. Lebanon Uptown Farmers' Market",-80.043600,40.383700
1001637,"Mt. Morris Farmers Market",-89.431900,42.047800
1006209,"Mt. Morris Park Historic District Market",-73.843600,40.792600
20237,"Mt. Pleasant Towne Centre",-79.830900,32.828800
1000428,"Mt. Prospect Farmers Market",-87.932900,42.061600
1005092,"Mt. Shasta Farmers' Market",-122.313401,41.314307
1005273,"Mt. Tom Farmers' Market",-72.524550,43.637209
1003251,"Mt. Vernon Farmers Market",-87.884274,37.934822
1006160,"Mt. Washington Whole Foods Farmers Market",-76.650100,39.368700
20238,"Mueller Farrmers' Market",-97.707200,30.298800
1002681,"Muhlenberg County Farmers Market III",-87.127600,37.292600
1002680,"Muhlenberg County Farmers' Market",-87.178300,37.202800
1002533,"Mukilteo Farmers Market",-122.305404,47.947417
1008203,"Mukwonago Area Farmers Market",-88.338428,42.873539
1000050,"Mulberry Street Market",-83.628616,32.838311
1004283,"Mundelein Farmers Market",-88.002528,42.270943
1003760,"Munising Farmers & Artisan Market",-86.653590,46.412328
20239,"Munroe Falls Farmers Market",-81.440800,41.139100
1004716,"Munster's Farmer's Market",-87.506275,41.536716
1006727,"Murphysboro Farmers Market",-89.333400,37.763700
1002615,"Murray Farmers Market",-111.882337,40.659230
1006006,"Murray Hill Greenmarket",-73.976300,40.744100
1001319,"Murrieta Certified Farmers' Market",-117.209401,33.563372
1002559,"MUSC Farmers Market",-79.946200,32.784400
1003189,"Muscatine Farmers Market I",-91.031200,41.440900
1003190,"Muscatine Farmers Market II",-91.043800,41.421300
1005497,"Muscoot Farmers Market",-73.726459,41.259469
1002505,"Museum of Contemporary Art Streeterville Chicago Market",-87.621300,41.897200
1000577,"Muskegon Farmers Market",-86.241100,43.238400
1006123,"Muskegon Heights Farmers Market",-86.219000,43.193900
1000983,"Muskogee Farmers' Market",-95.373100,35.748900
1000649,"Mustang Kiwanis Farmers Market",-97.715900,35.391500
1008223,"My Courthouse Market",-77.885336,37.693184
1008221,"My Manakin Market",-77.685475,37.671931
1001441,"Myerstown Community Farmers Market",-76.300100,40.375800
1005751,"Myrtle Avenue Community-run Farm Stand",-73.975841,40.693370
1005247,"Myrtle's Market (Myrtle Beach Farmers Market)",-78.882400,33.696600
1007467,"Mystic Farmers Market",-71.973500,41.360800
1007445,"Mystic/Denison Farmers Market",-71.947100,41.363000
1006805,"Nacogdoches Farmers' Market",-94.657621,31.604884
1005540,"Nampa Farmers' Market",-116.557200,43.578090
1007614,"Nantucket Farmers Market",-70.098600,41.283400
1003101,"Napa Chef's Farmers Market",-122.285000,38.299200
1003100,"Napa Tuesday Downtown Farmers Market",-122.279000,38.302800
1005827,"Naperville Farmers Market",-88.147300,41.765900
1004822,"Naples Farmers Market",-70.604000,43.964300
1003111,"Narrowsburg Country Market",-75.058100,41.607600
1006332,"Nashua Lion Farmers Market",-106.358000,48.133600
1000609,"Nashville Chamber of Commerce Market",-89.390200,38.337400
1002146,"Nashville F.A.R.M I",-86.885800,36.092200
1002147,"Nashville F.A.R.M. II",-86.849200,36.093100
1002144,"Nashville F.A.R.M. III",-86.812000,36.114100
1002145,"Nashville F.A.R.M. IV",-86.789200,36.169800
1003394,"Nashville Farmers' Market",-86.784800,36.169400
1005239,"Nathan \" Bubba \" Dukes",-73.839200,40.872800
1001547,"Natick Center Farmers Market",-71.346889,42.282865
1008392,"Natick Winter Market",-71.346036,42.282911
1001182,"National City CFM",-117.106000,32.676100
1002410,"National Women In Ag Assoc. Community Farmers Market",-97.476722,35.486911
1000923,"Nationwide Children's Hospital",-82.978472,39.951041
1002257,"Nationwide-Pearl Alley Growers Farmers Market",-83.020200,40.050800
1004877,"Natividad Medical Center Certified Farmers' Market",-121.631216,36.696262
1000516,"Natoma Farmers Market",-99.023500,39.190200
1003710,"Natomas Certified Farmers' Market",-121.496505,38.639082
1000511,"Natrona County Master Gardeners Farmers' Market",-106.363000,42.828700
20240,"Natural Living Farmers Market",-95.345800,29.702600
1001803,"Nature's Best Farmers Market",-84.047384,44.724631
